,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name,lat,lon
19,240711362,HEIGHTS ATHLETIC ASSOCIATION,,2345 EASTON AVE,BETHLEHEM,PA,18017-5077,0,7,3,1000,201812,2,0,0,5,1,201812.0,4,4,1,0,12,274345.0,388759.0,230385.0,P20,,40.642092,-75.351284
20,760796062,UNIONTOWN COLUMBIAN ASSOCIATION INC,% DANIEL C SHIMSHOCK,PO BOX 1711,UNIONTOWN,PA,15401-2011,0,7,3,1000,201401,2,0,0,1,1,201812.0,2,4,1,0,12,17260.0,108782.0,73423.0,P20,,39.892854,-79.746989
21,463461389,AMERICAN POLISH EDUCATION ASSOCIATION,% CHARLES PRUCHNIC,300 7TH ST,WINDBER,PA,15963-1343,0,7,3,1000,201410,2,0,0,1,1,201812.0,4,4,1,0,12,422912.0,276967.0,84930.0,P84,,40.239063,-78.840059
22,233085653,4530 CORPORATION,% 4530 CORPORATION,4261 N 5TH ST,PHILADELPHIA,PA,19140-2615,0,2,3,1000,201211,2,0,0,1,1,201806.0,6,3,1,0,6,2955124.0,57444.0,57444.0,P19,,40.016193,-75.135024
23,251419864,NICKTOWN FIRE COMPANY,,PO BOX 95,NICKTOWN,PA,15762-0095,0,4,3,3000,201903,1,0,407000000,5,1,201812.0,4,4,1,0,12,287483.0,139828.0,84852.0,P20,,40.600962,-78.82209
24,471580425,LOVE TEAM,% CHRISTINA SHENK,404 PENN AVE,WEST READING,PA,19611-1130,0,6,3,1000,201411,2,0,0,1,1,201806.0,2,2,2,0,6,17411.0,19736.0,19736.0,P20,,40.335479,-75.94576
25,236297615,AMERICAN LEGION AUXILIARY,,755 PHILADELPHIA AVE,CHAMBERSBURG,PA,17201-1266,0,19,3,1000,201407,1,0,319000000,5,1,201812.0,2,6,1,0,12,24335.0,1115761.0,212889.0,P20,46 BURT J ASPER,39.945253,-77.655764
26,474258282,READING HOSPITAL MEDICAL STAFF,% KATHY O DONNELL,PO BOX 16052,READING,PA,19612-6052,0,4,3,2000,201703,2,0,0,5,1,201812.0,3,4,1,0,12,69951.0,128555.0,128555.0,P20,,40.4389,-75.885303
27,232600547,LOWER SOUTHAMPTON FIRE DEPT RA,,466 ELMWOOD AVE,TEVOSE,PA,19053-3305,0,4,3,1000,201008,2,0,0,1,1,201812.0,5,3,1,0,12,962032.0,88360.0,88360.0,P20,,40.153946,-74.980576
28,232846749,AMERICAN LEGION POST 665 HOME ASSOCIATION INC,,901 MAIN ST,DICKSON CITY,PA,18519-1337,0,7,3,1000,201908,2,0,0,1,1,201812.0,2,4,1,0,5,22066.0,234436.0,98937.0,P20,,41.461542,-75.62222
29,743216986,CAMBRIDGE SPRINGS VFD RELIEF ASSOCIATION,% RICHARD FERRINGER,302 VENANGO AVE,CAMBRIDG SPGS,PA,16403-1145,0,4,3,1000,201005,2,0,0,1,1,201812.0,2,3,1,0,12,16888.0,68620.0,22066.0,P20,,41.802924,-80.060474
30,251627991,NORTH MIDDLETON TOWNSHIP VOLUNTEER FIRE COMPANY 1,% TREASURER,2061 SPRING RD,CARLISLE,PA,17013-1059,0,4,3,1000,200106,2,0,0,1,1,201812.0,4,3,1,0,12,158528.0,79576.0,79576.0,P20,FIREMANS RELIEF ASSOCIATION,40.237999,-77.180422
31,030598619,PRINCE MARKS PLACE,% CAROL SCHRECKENGOST,376 PINECREST DR,LOWER BURRELL,PA,15068-2330,0,4,3,3000,201002,2,0,0,1,1,201806.0,3,4,1,0,6,74972.0,243111.0,243111.0,P73,,40.759305,-80.420503
32,471813892,LEBANON COUNTY TOURISM PROMOTION AGENCY,% JAMIE WOLGEMUTH,31 S 8TH ST,LEBANON,PA,17042-5210,0,6,3,3000,201502,2,0,0,1,1,201812.0,4,5,1,0,12,315967.0,553814.0,553814.0,P20,,40.338673,-76.424533
33,251848193,FOXDALE RESIDENTS ASSOCIATION INC,% SHIRLEY L LEOPOLD,500 E MARYLYN AVE,STATE COLLEGE,PA,16801-6269,0,4,3,1000,200008,2,0,0,1,1,201806.0,3,3,1,0,6,66432.0,53231.0,43540.0,P81,,40.783847,-77.838627
34,231607017,ORCHARD VIEW SWIM CLUB INC,,PO BOX 66,SCHNECKSVILLE,PA,18078-0066,0,7,3,1000,201611,2,0,287000000,1,1,201812.0,3,3,1,0,12,94570.0,74290.0,70560.0,P20,,40.669675,-75.620901
35,251779139,SACRED HEART USHERS CLUB INC,,509 CALDWELL AVE,PORTAGE,PA,15946-1611,0,4,3,3000,201610,2,0,0,1,1,201812.0,3,3,1,0,12,42611.0,91493.0,44451.0,P50,,40.387364,-78.669576
36,236280525,RELIEF ASSOCIATION OF THE WILLIAM PENN FIRE CO,% FERDINAND REETZ JR,123 MAIN ST,HULMEVILLE,PA,19047-5632,0,4,3,1000,201401,2,0,0,1,1,201812.0,6,3,1,0,12,1680986.0,98712.0,98712.0,P20,,40.143285,-74.910933
37,251358573,MILL VILLAGE VOLUNTEER FIRE CO,% BRIAN CAMPBELL,PO BOX 6L,MILL VILLAGE,PA,16427-0127,0,4,3,3000,201906,1,0,407000000,5,1,201712.0,3,3,1,0,12,65742.0,75579.0,75579.0,P60,,41.87726,-79.969168
38,800308112,ASIAN AMERICAN ASSOCIATION OF BUSINESS & PROFESSIONALS INC,% YAGNESHKUMAR S CHOKSI,225 LINCOLN HWY STE 152,FAIRLESS HILLS,PA,19030-1103,0,4,3,1000,201302,2,0,0,1,1,201712.0,2,3,2,0,12,18589.0,28317.0,28317.0,P84,,40.184927,-74.853972
39,825334945,MISSION HOUSE INCORPORATED,% JANICE GOTTSCHALK,146 W FRANKLIN ST,WAYNESBURG,PA,15370-1302,0,4,3,3000,201812,2,0,0,1,1,201812.0,1,1,2,0,12,1991.0,9900.0,9900.0,P20,,39.89761,-80.18896
40,473015258,LOWER MACUNGIE SENIOR CITIZENS,,PO BOX 451,MACUNGIE,PA,18062-0451,0,7,3,1000,201905,2,0,0,5,1,201812.0,3,4,1,0,12,27656.0,157445.0,157445.0,P20,,40.517851,-75.565028
41,274639056,STUDENTS FIRST CORP,,PO BOX 444,WYNNEWOOD,PA,19096-0444,0,4,3,1000,201107,2,0,0,1,1,201812.0,3,0,2,0,12,27992.0,0.0,0.0,P20,,40.00289,-75.27074
42,455336275,PATRIOT VOICES INC,,315 FOXTAIL LN,SPRING CITY,PA,19475-1677,0,4,3,1000,201407,2,0,0,1,1,201712.0,4,6,1,0,12,204328.0,1149916.0,1149916.0,P99,,40.169063,-75.552211
43,230604463,FRIENDSHIP HOOK LADDER & HOSE CO 2,% WILLIAM LATCH,269 GREEN ST,ROYERSFORD,PA,19468-2214,0,4,3,3000,201501,1,0,407905000,1,1,201712.0,3,5,1,0,12,40465.0,938370.0,890931.0,P20,,40.179515,-75.536391
44,250902413,SLAVONIC AMERICAN HOME ASSN,% RONALD D FIRMENT,PO BOX 31,UNITED,PA,15689-0031,0,4,3,1000,200606,2,0,0,1,1,201812.0,6,4,1,0,12,1304873.0,291502.0,121719.0,P60,,40.2184,-79.48782
45,237074374,THE LADIES AUXILIARY OF THE BERLIN VOLUNTEER FIRE DEPT,,700 NORTH ST,BERLIN,PA,15530-1125,0,4,3,1000,200906,2,0,0,1,1,201812.0,3,3,1,0,12,61588.0,93666.0,37542.0,P99,,39.921742,-78.955134
46,246020127,WHITE DEER ROD AND GUN CLUB,% DENNIS NEY,774 TANAGER DR,STATE COLLEGE,PA,16803-2502,0,7,3,1000,201602,2,0,286000000,1,1,201810.0,4,2,2,0,10,301544.0,17440.0,17440.0,P20,,40.784533,-77.89821
47,364628032,ELRC4KIDS INC,% DENISE DISS,4893 STATE ROUTE 30 STE 1,GREENSBURG,PA,15601-6495,0,4,3,1000,200808,2,0,0,1,1,201806.0,5,7,1,0,6,822220.0,7801896.0,7801896.0,P20,,40.301943,-79.530901
48,900533026,PENNSYLVANIA LIFE PROVIDERS ALLIANCE,,112 WALNUT ST,HARRISBURG,PA,17101-1609,0,6,3,2000,201108,2,0,0,1,1,201712.0,4,4,1,0,12,108320.0,359384.0,359384.0,P81,,40.259923,-76.883789
49,475639599,RICH FITZGERALD INAUGURAL COMMITTEE 2016,% RICH FITZGERALD,1314 DENNISTON ST,PITTSBURGH,PA,15217-1331,0,4,3,3000,201604,2,0,0,1,1,201812.0,1,0,2,0,12,2796.0,0.0,0.0,P20,,40.445672,-79.919738
50,201188090,REGATTA AT LAKE ARTHUR,,1165 PITTSBURGH RD STE 1,VALENCIA,PA,16059-3139,0,4,3,3000,200709,2,0,0,1,1,201612.0,1,3,1,0,12,3355.0,55129.0,55129.0,P99,,40.709334,-79.932589
51,472022288,PURPOSE FOUNDATION,% EDWIN R BOYNTON,30 VALLEY STREAM PARKWAY,MALVERN,PA,19355-1462,0,3,3,1000,201508,1,4,0,1,1,201812.0,3,1,0,1,12,29695.0,5514.0,,P12,,40.057908,-75.525549
52,232811095,TRI STATES PREGNANCY CENTER INC,% TRI-STATE PREGNANCY CENTER,PO BOX 11,MILFORD,PA,18337-0011,0,3,3,1000,200806,1,4,998000000,1,1,201812.0,3,3,0,1,12,46158.0,68332.0,,P40,,41.320051,-74.880639
53,200066680,KIWANIS CLUB OF MILL HALL PENNSYLVANIA FOUNDATION,% ARTHUR L TURNER,PO BOX 173,MILL HALL,PA,17751-0173,0,3,3,1000,200309,1,4,0,1,25,201012.0,2,3,0,0,12,20814.0,60005.0,,P20,,41.071123,-77.476304
54,251867443,TWM FOUNDATION,% LESLIE M HOSASCK,712 AUDUBON DR,MARS,PA,16046-7136,0,3,3,1000,200012,1,4,0,1,1,201806.0,3,1,0,1,6,50082.0,102.0,,P12,,40.663475,-80.124971
55,462149884,EDWARD R NORFORD CHARITABLE FOUNDATION,% R WILLIAM WIRE JR,19 S 19TH ST,CAMP HILL,PA,17011-5402,0,3,3,1000,201405,1,4,0,1,1,201807.0,6,6,0,1,7,3372222.0,1962048.0,,P99,,40.239008,-76.915114
56,233016370,WILLIAM J & ANN M ROLL FOUNDATION,% WILLIAM J ROLL,227 WILD CHERRY LN,NORTHUMBERLND,PA,17857-9681,0,3,3,1000,199912,1,4,0,1,1,201909.0,6,5,0,1,9,1889209.0,715637.0,,P12,,40.897814,-76.790249
57,061821504,HOPE 4 WOMEN,% CAROL A MUSSER,70 BRIAR LN,REINHOLDS,PA,17569-9538,0,3,3,1000,200903,1,4,0,1,1,201712.0,1,1,0,1,12,7969.0,2808.0,,P20,,40.275872,-76.094628
58,236953535,PICKERING MANOR HOME IRR TR UD,% NEWTOWN,34 S STATE ST,NEWTOWN,PA,18940-1953,0,3,3,1000,201506,1,4,0,2,1,201812.0,4,3,0,1,12,130906.0,26231.0,,P11,,40.228839,-74.936844
59,464111956,FRANKLIN SQUARE CAPITAL PARTNERS FOUNDATION,% FRANKLIN SQUARE HOLDINGS LP,201 ROUSE BLVD,PHILADELPHIA,PA,19112-1902,0,3,3,1000,201409,1,4,0,1,1,201806.0,4,4,0,1,6,357606.0,251904.0,,P12,,40.052081,-75.017308
60,300514419,MILTON AND IDA NEWMAN FOUNDATION,% BERNARD NEWMAN,1310 EAGLE RD,NEW HOPE,PA,18938-9222,0,3,3,1000,201108,1,4,0,1,1,201810.0,7,7,0,1,10,6114118.0,5753588.0,,P19,,40.311904,-74.950552
61,471833006,SHEAR FAMILY FOUNDATION INC,,103 GAMMA DR STE 120,PITTSBURGH,PA,15238-2983,0,3,3,1000,201503,1,4,0,1,1,201712.0,9,8,0,1,12,176680654.0,23625028.0,,P12,,40.497441,-79.86984
62,222726851,BROADCAST LEARNING CENTER INC,,PO BOX 102,SPRINGHOUSE,PA,19477-0102,0,3,3,1000,200512,1,4,121000000,1,1,201712.0,6,3,0,1,12,1053896.0,42798.0,,P30,,40.183315,-75.231457
63,453113621,DR MANORANJAN & SARITA DHAUBHADEL FOUNDATION,,115 STEINER DR,PITTSBURGH,PA,15236-4578,0,3,3,1000,201809,1,4,0,1,1,201612.0,1,1,0,1,12,900.0,1200.0,,P12,,40.325165,-79.952753
64,364294253,NEW BEGINNINGS FAITH CENTER,% NANCY CAMPER,4945 DARRAH ST,PHILADELPHIA,PA,19124-2752,0,3,3,1000,200005,1,4,0,1,25,201812.0,1,1,0,1,12,75.0,300.0,,P20,,40.019096,-75.079464
65,356819324,ROBERT MCLEAN & JENNIFER & EDWARD KELLY FOUNDATION 07222009,,PO BOX 698,HOLICONG,PA,18928-0698,0,3,3,1000,201003,1,4,0,1,1,201812.0,6,6,0,1,12,1849988.0,1780920.0,,P12,MICHAEL M KELLY ET AL TTEES,40.335974,-75.04288
66,236259058,NEW CENTURY TRUST,,1501 CHERRY ST,PHILADELPHIA,PA,19102-1403,0,3,3,1200,200612,1,4,0,1,1,201812.0,7,6,0,1,12,5166544.0,2787554.0,,P80,,39.955538,-75.164644
67,743058109,BOMBARDIER ASSOCIATES HELPING HANDS COMMITTEE,% BRAD L BONN CHAIRMAN,1501 LEBANON CHURCH RD,PITTSBURGH,PA,15236-1406,0,3,3,1000,200408,1,4,0,1,1,201812.0,3,1,0,1,12,28392.0,8020.0,,P20,,40.347853,-79.951218
68,475305938,BLUEGRASS RELIEF FUND INC,% AMY GEORGE,113 ANNIE LN,ZELIENOPLE,PA,16063-3037,0,3,3,1000,201512,1,4,0,1,1,201712.0,1,2,0,1,12,5061.0,10234.0,,P12,,40.774612,-80.113312
69,208008337,GUPTA SAINI FOUNDATION,,15 MURRAY DR,EASTON,PA,18042-7089,0,3,3,1000,200809,1,4,0,1,1,201812.0,3,1,0,1,12,97117.0,3580.0,,P20,,40.647268,-75.232276
70,475624461,BRIAN M SHEARE MEMORIAL FUND,,1432 MAIN ST,BROWNDALE,PA,18421-1264,0,3,3,1000,201608,1,4,0,1,1,201812.0,2,2,0,1,12,15213.0,11914.0,,P12,,41.650432,-75.455606
71,200251341,MAJIK FOUNDATION,% JENIFER WESTPHAL,1080 STACKHOUSE MILL RD,NEWTOWN SQ,PA,19073-2788,0,3,3,1000,200410,1,4,0,1,1,201712.0,1,4,0,1,12,1809.0,300000.0,,P80,,39.95925,-75.47748
72,233055744,CADEAU DE CLEONIE INC,% BARBARA B MERAZ,68 HICKORY DR,QUAKERTOWN,PA,18951-1014,0,3,3,1000,200202,1,4,0,1,1,201812.0,1,1,0,1,12,261.0,7378.0,,P80,,40.467896,-75.361913
73,466512977,JANET E HEGE AND EDGAR S HEGE MEMORIAL TR,% FARMERS MERCHANTS TRUST CO,PO BOX 6010,CHAMBERSBURG,PA,17201-6010,0,3,3,1000,201408,1,4,0,2,1,201812.0,4,3,0,1,12,233733.0,42015.0,,P99,,39.93759,-77.6611
74,161387370,NEWMAN BENSON FOUNDATION,% CHEMUNG CANAL TRUST COMPANY TTEE,873 WESAUKING DR,TOWANDA,PA,18848-7550,0,3,3,1000,199110,1,4,533560000,2,1,201812.0,4,4,0,1,12,435366.0,150422.0,,P12,,41.750908,-76.443274
75,206686325,THE GB FOUNDATION,% MICHAEL M APFELBAUM,43 S 5TH ST,SUNBURY,PA,17801-2856,0,3,3,1000,200601,1,4,0,2,1,201812.0,6,4,0,1,12,1578456.0,376844.0,,P58,,40.859651,-76.78984
76,900644624,SAMUEL AND GAIL LINDENBERG FAMILY FOUNDATION,% SAMUEL LINDENBERG,124 WOODRIDGE DR,HARRISBURG,PA,17110-9511,0,3,3,1000,201102,1,4,0,1,1,201712.0,4,1,0,1,12,449252.0,5496.0,,P20,,40.322676,-76.860138
77,386216580,HARRY C ORVIS TRUST U W,% PNC BANK NA,100 S COMMONS STE 116,PITTSBURGH,PA,15212-5359,0,3,3,1000,200805,1,4,0,2,1,201909.0,5,5,0,1,9,602028.0,583784.0,,P58,,40.469493,-79.999271
78,611633896,MILLBROOK FOUNDATION,,1010 BLACK ROCK RD,GLADWYNE,PA,19035-1407,0,3,3,1280,201603,1,4,0,1,1,201712.0,3,1,0,1,12,90021.0,1618.0,,P99,,40.038477,-75.281677
79,203830907,RUTH RABSTEIN PELLETTIERICHARITABLE FOUNDATION,% PESHE C KURILOFF,DENNIS M ALLEN CPA 261 OLD YORK RD,JENKINTOWN,PA,19046-0000,0,3,3,1000,200608,1,4,0,2,1,201812.0,4,3,0,1,12,390739.0,29408.0,,P58,,40.092633,-75.12544
80,256885444,HALLORAN FOUNDATION,,100 FOUR FALLS CORPORATE CENTER,WEST CONSHOHOCKEN,PA,19428-2950,0,3,3,1000,200701,1,4,0,2,1,201712.0,6,5,0,1,12,4933104.0,529221.0,,P12,HARRY HALLORAN JR TTEE,40.075851,-75.302893
81,452551105,JOHN R POST FAMILY CHARITABLE FOUNDATION,,PO BOX A,STRAUSSTOWN,PA,19559-0100,0,3,3,1000,201207,1,4,0,1,1,201812.0,5,5,0,1,12,862249.0,533734.0,,P20,,40.49231,-76.183
82,208897020,FIRST FRIDAY DOYLESTOWN INC,,39 W STATE ST,DOYLESTOWN,PA,18901-4236,0,3,3,1000,201206,1,4,0,1,1,201812.0,1,1,0,1,12,3826.0,14.0,,P20,,40.309614,-75.131045
83,316596727,THOMAS M SCOTT CHARITABLE TRUST,% PNC BANK,100 S COMMONS STE 116,PITTSBURGH,PA,15212-5359,0,3,3,1000,200809,1,4,0,2,1,201812.0,6,5,0,1,12,1209264.0,639950.0,,P12,MATHEWS STANLEY A TTEE,40.469493,-79.999271
84,467148994,MEIGS FAMILY FOUNDATION,,849 COLONY RD,BRYN MAWR,PA,19010-1103,0,3,3,1000,201406,1,4,0,1,1,201712.0,6,6,0,1,12,3091737.0,1570643.0,,P99,GINA MEIGS TTEE,40.006964,-75.37428
85,316675635,MARY METCALF TRUST FBO J R METCALF 21-55-001-5682400,% PNC BANK NA,100 S COMMONS STE 116,PITTSBURGH,PA,15212-5359,0,3,3,1000,200111,1,4,0,2,1,201806.0,4,2,0,1,6,129393.0,21274.0,,P12,,40.469493,-79.999271
86,232924164,THE@BRIAN SEIBERT MEMORIAL FUND,% JAMES P SEIBERT JR,1418 WRIGHTSTOWN RD,NEWTOWN,PA,18940-2918,0,3,3,1000,199808,1,4,995561000,1,1,201712.0,5,4,0,1,12,602784.0,340573.0,,P40,,40.273924,-74.954245
87,454719688,ROXIES PLACE INCORPORATED,% DONALD HART,354 FREYTOWN RD,COVINGTON TWP,PA,18424-7900,0,3,3,1000,201706,1,4,0,1,1,201806.0,4,4,0,1,6,109554.0,281172.0,,P20,,41.274341,-75.453599
88,465337058,GLADYS K SCHULTISE CHARITABLE TRUST,% PNC BANK NA,100 S COMMONS STE 116,PITTSBURGH,PA,15212-5359,0,3,3,1000,201411,1,4,0,2,1,201812.0,5,4,0,1,12,745300.0,326267.0,,P12,,40.469493,-79.999271
89,202013200,MICKELBERG FAMILY FOUNDATION,% STEPHEN R MICKELBERG,45 E CITY AVENUE 362,BALA CYNWYD,PA,19004-2421,0,3,3,1000,200503,1,4,0,1,1,201812.0,4,1,0,1,12,315963.0,7976.0,,P12,,40.00205,-75.224615
90,274202010,FRONTLINE SENIOR CARE INC,% ALAN SILVERMAN CPA,5 MORGAN HWY STE 6,SCRANTON,PA,18508-2641,0,3,3,1000,201408,1,4,0,1,1,201812.0,8,7,0,1,12,28090392.0,8260769.0,,P80,,41.444338,-75.673518
91,464224914,ERIC AND KATHRYN FRAINT CHARITABLE FUND,% YOUR PART-TIME CONTROLLER LLC,1500 WALNUT STREET,PHILADELPHIA,PA,19102-3523,0,3,3,1000,201407,1,4,0,1,1,201809.0,6,3,0,1,9,1089723.0,25277.0,,P12,,39.949553,-75.165939
92,260295954,FRIENDS OF RENACER,% ROBERTA UPDEGRAFF,PO BOX 4141,WILLIAMSPORT,PA,17701-0741,0,3,3,1000,201408,1,4,0,1,1,201812.0,2,3,0,1,12,12436.0,32247.0,,P20,,41.345045,-76.857256
93,271554558,PHELAN FAMILY FOUNDATION INC,% WALTER WEIR JR,1 S PENN SQUARE NO 5TH FL,PHILADELPHIA,PA,19107-3400,0,3,3,1000,201007,1,4,0,1,1,201712.0,7,6,0,1,12,8027462.0,4558656.0,,P58,,39.952113,-75.162624
94,271501105,EAST NARAYANAN FAMILY FOUNDATION,,279 TROTWOOD DR,UPPR ST CLAIR,PA,15241-2244,0,3,3,1200,201406,1,4,0,1,1,201812.0,3,2,0,1,12,36675.0,10551.0,,P99,,40.354311,-80.072767
95,236774865,JOHN L GERBER TR FBO HOFFMAN ORPHANAGE 46Y002010,% FULTON BANK NA,PO BOX 3215,LANCASTER,PA,17604-3215,0,3,3,1000,200307,1,4,0,1,1,201812.0,5,4,0,1,12,657761.0,263882.0,,P99,,40.065096,-76.335631
96,208114390,SMSN FOUNDATION INC,% SATISH PATEL,695 LANTERN HILL RD,SHAVERTOWN,PA,18708-9589,0,3,3,1000,200704,1,4,0,1,1,201712.0,2,1,0,1,12,20074.0,690.0,,P12,,41.303358,-75.94222
97,383932515,OPEN ARMS MINISTRY,% VINCENT MURRAY,220 S SECOND ST,SAINT CLAIR,PA,17970-1360,0,3,3,1700,201501,1,4,0,1,1,201712.0,2,3,0,1,12,24504.0,27830.0,,P20,,40.716611,-76.188416
98,453193824,FOREST PATH FOUNDATION,,480 NEW HOLLAND AVE STE 6205,LANCASTER,PA,17602-2227,0,3,3,1000,201207,1,4,0,1,1,201812.0,6,3,0,1,12,1346908.0,65247.0,,P20,,40.046827,-76.296259
99,472556395,SHANES FUTURE DAYS,,1095 SPARROW RD,JENKINTOWN,PA,19046-3913,0,3,3,1000,201412,1,4,0,5,1,201712.0,3,3,0,1,12,39365.0,26056.0,,P20,,40.085265,-75.123025
100,236412280,PHINEAS WALKER TRUST UNDER WILL,% FIRST NATL BK & TR CO NEWT TTEES,34 S STATE ST,NEWTOWN,PA,18940-1953,0,3,3,1000,201507,1,4,0,2,1,201812.0,3,2,0,1,12,92959.0,22859.0,,P01,,40.228839,-74.936844
101,256815080,ANNA DALE THOMAS CHARITABLE TR UW,% FNB MIFFLINTOWN TTEE,2 N MAIN ST,MIFFLINTOWN,PA,17059-1003,0,3,3,1000,200303,1,4,0,2,1,201812.0,4,3,0,1,12,219399.0,53293.0,,P12,,40.570945,-77.397065
